,condition,chat_id,user_id,target_behaviour,readiness_to_change_start,utterance_id,turn_id,datetime,user_utterance,valence,valence_score,label,label_score,sublabel,sublabel_score,bot_action,bot_datetime,bot_utterance,user_rating,user_rating_explanation,user_word_count,harmful,Harmful Types,Advice Subtype,Giving Facts Subtype,Request for Advise/Information
945,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1268,6,2023-08-09 13:31:17.763784,Etwas zu essen was schnell zubereitet ist und trotzdem gesund ist.,change,0.998666763305664,Reason,0.993863821029663,General Reason,0.99515163898468,,2023-08-09 13:31:32.673627,"Das klingt nach einem guten Ansatz. Es gibt viele gesunde Optionen, die schnell zubereitet sind. Vielleicht könntest du nach gesunden Rezepten suchen, die weniger Zeit in Anspruch nehmen, oder du könntest Mahlzeiten im Voraus zubereiten, wenn du mehr Zeit hast, um sie dann zu essen, wenn du gestresst bist. 

Nun, auf einer Skala von 0 (überh",gut/hilfreich,Das sind hilfreiche Tipps. Oft wird man aber nicht wissen wann man gestresst ist.,11,1,Advise,Action-Oriented Guidance,,
946,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1272,7,2023-08-09 13:34:49.16225,"Die Idee mit den Rezepten suchen ist gut, aber ich weiß leider oft nicht, wann es für mich stressig wird um Essen vorzubereiten. Ich werde beide Ideen trotzdem austesten.",change,0.998310327529907,Commitment,0.997852325439453,,,,2023-08-09 13:35:02.35826,"Das klingt nach einem guten Plan! Es ist gut, dass du offen dafür bist, verschiedene Strategien auszuprobieren und zu sehen, was für dich am besten funktioniert. Es ist in Ordnung, wenn nicht alles auf Anhieb klappt. Wichtig ist, dass du nicht aufgibst und weitermachst. Würdest du sagen, dass du bereit bist, diese Veränderung in Angriff zu nehmen",gut/hilfreich,"Ich finde es gut, dass der Chatbot einen motiviert. Ich hätte es noch besser gefunden, wenn er mehr auf meine Bedenken eingegangen wäre.",29,1,Advise,Encouragement,,
947,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1275,8,2023-08-09 13:38:55.262621,"Ich wäre bereit es zu probieren, was sollte ich tuen, wenn es nicht funktioniert?",change,0.998944580554962,Reason,0.996265947818756,ability,0.583310842514038,,2023-08-09 13:39:11.007664,"Es ist großartig, dass du bereit bist, es zu versuchen! Wenn etwas nicht funktioniert, ist das völlig in Ordnung. Es ist ein Lernprozess. Du könntest dir überlegen, was genau nicht funktioniert hat, und versuchen, eine Lösung dafür zu finden. Vielleicht könntest du auch einen Ernährungsberater oder -coach konsultieren. Sie können dir dabei helfen, einen individuellen",gut/hilfreich,"Ich finde es gut, dass auf Ernährungsberater hingewiesen werden. Die Antwort klingt sehr ermutigend.",14,1,Advise,Action-Oriented Guidance,,1
948,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1276,9,2023-08-09 13:41:28.954789,"Danke für die Hilfe, dass werde ich machen.",change,0.998963952064514,Commitment,0.997414231300354,,,,2023-08-09 13:41:41.409262,"Das klingt wie ein guter Plan! Ich bin froh, dass ich dir helfen konnte. Denk daran, dass Veränderungen Zeit brauchen und es in Ordnung ist, kleine Schritte zu machen. Du machst das großartig. Ich wünsche dir viel Erfolg auf deinem Weg zu einer gesünderen Ernährung!",gut/hilfreich,"Ich denke, das hier ist ein guter letzter Satz den man auf den Weg zur Besserung bekommen hat.",8,2,"Advise
Feeling",Encouragement,,
949,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1277,10,2023-08-09 13:43:43.057774,Vielen Dank ich werde mir Zeit nehmen.,change,0.998999893665314,Commitment,0.998826324939728,,,Summary,2023-08-09 13:44:08.238597,"Lass mich unser bisheriges Gespräch zusammenfassen. Du hast erwähnt, dass du dich gesünder ernähren möchtest, um ein gesundes Leben zu führen. Dein aktuelles Interesse an dieser Veränderung ist moderat stark, mit einer Punktzahl von 6 von 10. Du hast erkannt, dass du in stressigen Situationen Schwierigkeiten hast, dich gesund zu ernähren. Als mögliche Lösung hast du vorgeschlagen, nach gesunden, schnell zubereiteten Mahlzeiten zu suchen und eventuell Mahlzeiten im Voraus zuzubereiten. Du bist bereit, verschiedene Strategien auszuprobieren und zu sehen, was am besten für dich funktioniert, auch wenn du noch Unsicherheiten bezüglich potenzieller Hindernisse hast. Du hast dich bereit erklärt, bei Schwierigkeiten möglicherweise professionelle Unterstützung in Anspruch Habe ich noch etwas vergessen?",gut/hilfreich,Eine sehr gute Zusammenfassung die man nochmal lesen kann für den Überblick. ,7,,,,,
950,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1278,11,2023-08-09 13:46:57.260551,"Nein, du hast nichts vergessen. Danke für die Zusammenfassung.",change,0.99662446975708,Reason,0.97293084859848,General Reason,0.948906540870667,Next Steps,2023-08-09 13:46:59.464106,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,gut/hilfreich,Kommt mir so vor als werde ich zum Handeln angeleitet.,9,,,,,
951,no_system,110,60c613b99924bb019124b785,gesünder essen,5,1279,12,2023-08-09 13:48:00.342624,Gesunde Rezepte zu suchen.,change,0.998967051506042,Commitment,0.842633247375488,,,Goodbye,2023-08-09 13:48:02.347721,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,4,,,,,
1000,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1280,1,2023-08-09 14:48:50.230958,start,,0.0,,0.0,,0.0,,2023-08-09 14:48:52.23886,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1001,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1281,2,2023-08-09 14:49:23.078509,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-09 14:49:24.893787,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1002,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1282,3,2023-08-09 14:50:49.760626,Weil ich es mir in unserer Leistungsgesellschaft nicht leisten kann zu prokrastinieren.,,0.0,,0.0,,0.0,,2023-08-09 14:50:53.717167,"Auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), wie interessiert bist du jetzt gerade daran, diese Veränderung durchzuführen?",,,12,,,,,
1003,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1283,4,2023-08-09 14:51:05.466568,6,,0.0,,0.0,,0.0,,2023-08-09 14:51:07.509499,Eine 6. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
1004,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1284,5,2023-08-09 14:52:38.585848,"Durch mein mentales Gefüge brauche ich viele Ruhepausen. Ich habe aber jedes mal ein schlechtes Gewissen, weil es sich wie Prokrastination anfühlt. ",sustain,0.912067711353302,Reason,0.998754978179932,General Reason,0.996414542198181,Affirmation,2023-08-09 14:52:51.954406,"Du nimmst dir bewusst Zeit für Ruhepausen, das zeigt, dass du die Bedeutung von Selbstfürsorge und Balance in deinem Leben anerkennst. Du zeigst damit auch, dass du in der Lage bist, Prioritäten zu setzen und auf deine eigenen Bedürfnisse zu hören.",gut/hilfreich,"Es ist zwar positiv, wie dieser Zustand beschrieben ist, aber mir ist damit in keinster Weise geholfen,  denn ich kann mich ja nicht wirklich ausruhen, da ich mich schlecht dabei fühle.",22,,,,,
1005,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1285,6,2023-08-09 14:56:50.086785,"Danke, das klingt freundlich, hilft mir aber nicht weiter. Ich kann mich nicht wirklich ausruhen, weil ich mich schlecht dabei fühle - wie Prokrastination.",sustain,0.961985528469086,Reason,0.999042689800262,General Reason,0.971018433570862,Amplified,2023-08-09 14:57:00.537818,"Du fühlst dich also schlecht, wenn du dir Ruhepausen gönnst und kannst dich nicht wirklich ausruhen, weil es sich für dich nach Prokrastination anfühlt. Es scheint, als ob du dich ständig unter Druck setzt und dir selbst keine Pause gönnst.",gut/hilfreich,"Zwar richtig, aber was mache ich jetzt dagegen? Warum es mir so geht, weiß ich ja selbst schon.",24,,,,,
1006,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1286,7,2023-08-09 14:58:59.883231,"Genau, das wusste ich aber schon selbst. Was mache ich jetzt dagegen? ",change,0.994877576828003,Reason,0.994432628154755,General Reason,0.750949203968048,Continuing the Paragraph,2023-08-09 14:59:09.576988,"Es scheint, als ob du dich nach einem Weg sehnst, um mit diesem inneren Druck umzugehen. Es wirkt so, als ob du Ruhepausen als notwendig anerkennst, aber Schwierigkeiten hast, sie ohne Schuldgefühle zu nehmen. Du bist auf der Suche nach einer Lösung, die es dir ermöglicht, dich auszuruhen, ohne das Gefühl zu haben, zu prokrastin",gut/hilfreich,"Stimmt zwar alles, aber was soll ich jetzt damit, dass eine AI das alles zusammenfasst? Das weiß ich ja schon.",12,,,1,,
1007,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1287,8,2023-08-09 15:00:47.47587,Genau.,change,0.998732626438141,Commitment,0.97087687253952,,,Elaboration,2023-08-09 15:00:54.975478,"Kannst du mir ein Beispiel nennen, wann du das letzte Mal das Gefühl hattest, zu prokrastinieren",gut/hilfreich,,1,,,,,
1008,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1288,9,2023-08-09 15:02:15.709481,Heute Morgen. Ich brauche lange zum Wachwerden und schaffe in der Zeit nichts.,sustain,0.994668543338776,Reason,0.99832946062088,ability,0.97564572095871,Undershooting,2023-08-09 15:02:25.701227,"Es klingt, als ob du dir wünschst, morgens produktiver zu sein, aber Schwierigkeiten hast, dich nach dem Aufwachen sofort auf Aufgaben zu konzentrieren. Du scheinst dich dafür zu kritisieren, dass du morgens nicht sofort produktiv bist.",gut/hilfreich,,13,,,,,
1009,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1289,10,2023-08-09 15:03:03.034218,Genau.,change,0.998732626438141,Commitment,0.97087687253952,,,Summary,2023-08-09 15:03:16.469417,"Lass mich unser bisheriges Gespräch zusammenfassen. Du bist also unzufrieden mit deiner morgendlichen Routine und fühlst dich unproduktiv, weil du nach dem Aufwachen Zeit brauchst, um in den Tag zu starten. Du setzt dich selbst unter Druck, sofort produktiv zu sein, anstatt dir Zeit zum Wachwerden zu geben. Habe ich noch etwas vergessen?",gut/hilfreich,,1,,,,,
1010,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1290,11,2023-08-09 15:04:18.530818,"Dies ist ein kleines Beispiel, korrekt.",change,0.994540750980377,Reason,0.957305312156677,General Reason,0.963128209114075,Next Steps,2023-08-09 15:04:20.640126,Verstanden! Bitte verrate mir abschließend nochmal was dein nächster Schritt konkret sein wird.,schlecht/unpassend,,6,,,,,
1011,framework,111,61004f4f4aacf97c5950524d,weniger prokrastinieren,9,1291,12,2023-08-09 15:05:39.5452,"Morgens mehr Kaffee trinken? Keine Ahnung, versuche jetzt schon seit 48 Jahren, das in den Griff zu bekommen",change,0.999215841293335,Commitment,0.963201224803925,,,Goodbye,2023-08-09 15:05:41.537227,"Vielen Dank für deine Offenheit in unserem Gespräch. 
                            Ich hoffe es hat dir dabei geholfen, deinem Ziel zumindest gedanklich etwas näher zu kommen.",,,18,,,,,
1405,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1292,1,2023-08-09 15:43:49.810827,start,,0.0,,0.0,,0.0,,2023-08-09 15:43:51.894818,"Hallo! Ich bin MIcha, dein Motivations-Chatbot. 
                            Mein Ziel ist es, dir dabei zu helfen, dein Verhalten zu reflektieren und dich dabei zu unterstützen dir einen Plan für deine Verhaltensänderung zu erarbeiten. 
                            Bitte denke über meine Fragen genau nach und sieh sie vorwiegend als Gedankenanstöße, die dich mental näher an dein Ziel bringen. 
                            Ich bin nicht dafür da, dir Tipps oder Handlungsempfehlungen zu geben, sondern dafür, dir über deine Beweggründe und Werte klar zu werden. 
                                
                            Über welche Verhaltensänderung möchtest du heute sprechen?",,,1,,,,,
1406,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1293,2,2023-08-09 15:44:25.371395,Ich möchte weniger prokrastinieren,,0.0,,0.0,,0.0,,2023-08-09 15:44:28.764652,"Du möchtest also weniger prokrastinieren. Kannst du mir etwas darüber erzählen, warum dir diese Veränderung wichtig ist?",,,4,,,,,
1407,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1294,3,2023-08-09 15:45:42.716855,"Ich habe ein Problem mit meiner Produktivität. Weil ich so oft mich ablenken lasse, lässt meine Konzentration nach, und das wirkt sich negativ auf meine Arbeit aus. Ich würde gerne konzentrierter und effizienter auf der Arbeit sein. ",,0.0,,0.0,,0.0,,2023-08-09 15:45:47.271679,"Wie zuversichtlich bist du auf einer Skala von 0 (überhaupt nicht) bis 10 (sehr), dass du diese Veränderung durchführen kannst?",,,37,,,,,
1408,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1295,4,2023-08-09 15:46:07.789797,7,,0.0,,0.0,,0.0,,2023-08-09 15:46:12.438514,Eine 7. Du stehst dieser Veränderung also insgesamt positiv gegenüber. Kannst du mir etwas mehr über diese Einschätzung sagen? Warum hast du keinen höheren oder niedrigeren Wert angegeben?,,,1,,,,,
1409,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1296,5,2023-08-09 15:47:11.17348,"Weil ich skeptisch eingestellt bin, dass ich mein Verhalten langfristig ändern kann. Oft verfalle ich in alte Muster. ",sustain,0.634168863296509,Reason,0.9983269572258,ability,0.854565560817719,,2023-08-09 15:47:28.775416,"Das ist sehr verständlich. Gewohnheiten zu ändern kann eine Herausforderung sein, aber es ist nicht unmöglich. Du hast bereits den ersten Schritt getan, indem du erkannt hast, dass du etwas ändern möchtest. 

Um den Weg etwas klarer zu machen, lass uns überlegen, was du bereits in der Vergangenheit unternommen hast, um mit dem Prokrastinieren aufzuhören. Was hat funktion",gut/hilfreich,"Zustimmung, Validierung meiner Gefühle. ",18,1,Giving Facts,,Statements about Human Nature/Nature of Change,
1410,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1297,6,2023-08-09 15:49:19.343081,"Wenn ich länger mein Handy ausgemacht habe, hat es besser funktioniert, mich zu konzentrieren. Außerdem, wenn ich Social Media Apps lösche",change,0.999151110649109,Taking Steps,0.974697947502136,,,,2023-08-09 15:49:34.866824,"Das sind sehr gute Strategien, die du bereits ausprobiert hast. Das Handy auszuschalten und Social Media Apps zu löschen kann definitiv dazu beitragen, Ablenkungen zu minimieren und deine Konzentration zu steigern.

Um die langfristige Umsetzung deines Vorhabens zu unterstützen, könnten wir einen Plan erstellen, wie du diese Strategien in deinen Alltag integrieren könntest. Was h",schlecht/unpassend,Leider ist die Antwort nicht vollständig. Ich kann die Frage nicht lesen und deswegen nicht beantworten,21,1,Giving Facts,,Reinforcement of User Utterance,
1411,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1298,7,2023-08-09 15:51:14.472332,Was war die Frage?,sustain,0.976507306098938,Reason,0.95632928609848,General Reason,0.704712390899658,,2023-08-09 15:51:23.477671,"Entschuldigung, meine letzte Nachricht wurde abgeschnitten. Was ich fragen wollte ist, wie könntest du diese erfolgreichen Strategien dauerhaft in deinen Alltag integrieren",gut/hilfreich,Gute Frage,4,,,,,
1412,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1299,8,2023-08-09 15:52:37.434036,"Das ist schwierig, da ich gerne in Kontakt mit anderen bleibe. Aber ich müsste versuchen, für einen längeren Zeitraum während ich arbeite, das Handy auszuschalten",change,0.993936002254486,Reason,0.998551785945892,need,0.984952390193939,,2023-08-09 15:52:51.947123,"Das klingt nach einem guten Ansatz. Vielleicht könntest du auch bestimmte Zeiten festlegen, in denen du dein Handy ausschaltest oder Social Media meidest, wie zum Beispiel während der Arbeit oder beim Lernen. So könntest du immer noch in Kontakt mit anderen bleiben, aber deine Produktivität würde nicht beeinträchtigt.

Könntest du dir einen konkreten Plan machen, wann und wie lange du dein Handy ausschalten will",gut/hilfreich,,25,1,Advise,Action-Oriented Guidance,,
1413,no_system,112,627e9e7f94f3cc0ded996731,weniger prokrastinieren,7,1300,9,2023-08-09 15:54:50.137693,"Ja. Also sobald ich anfange zu arbeiten, könnte ich den Pomodoro Timer anmachen bzw. das Handy für 45 min nicht benutzen... und dann eine kurze Pause von 15 min machen, maximal.",change,0.998896360397339,Reason,0.872780025005341,General Reason,0.947331488132477,,2023-08-09 15:55:07.42155,"Das klingt nach einer hervorragenden Strategie. Die Pomodoro-Technik ist eine bewährte Methode, um die Konzentration zu verbessern und Prokrastination zu reduzieren. Und indem du dir erlaubst, während deiner Pausen dein Handy zu benutzen, vermeidest du das Gefühl, völlig abgeschnitten zu sein. 

Wie zuversichtlich bist du, dass du",schlecht/unpassend,Abgeschnitten,31,1,Giving Facts,,Reinforcement of User Utterance,
